pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
HD 10647 b,HD 10647,1,1,0,989.20000000,8.10000000,-8.10000000,0,13.800,,,0,298.75000,25.43000,-25.43000,0,1.10,0.02,-0.02,0,1.11,0.02,-0.02,0
HD 107148 c,HD 107148,2,2,0,18.32670000,0.00220000,-0.00240000,0,4.700,,,0,19.89606,3.08294,-3.11472,0,1.17,0.03,-0.03,0,1.11,0.04,-0.04,0
HD 147513 b,HD 147513,2,1,0,528.40000000,6.30000000,-6.30000000,0,13.700,,,0,385.00000,,,0,0.98,0.03,-0.02,0,1.11,,,0
HD 197037 b,HD 197037,2,1,0,1035.70000000,13.00000000,-13.00000000,0,13.900,,,0,251.00000,16.00000,-16.00000,0,1.10,0.02,-0.02,0,1.11,,,0
HD 93963 A b,HD 93963 A,2,2,0,1.03913530,0.00000490,-0.00000490,0,1.350,0.042,-0.042,0,7.80000,3.20000,-3.20000,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0
HD 93963 A c,HD 93963 A,2,2,0,3.64513980,0.00001060,-0.00001420,0,3.228,0.059,-0.059,0,19.20000,4.10000,-4.10000,0,1.04,0.01,-0.01,0,1.11,0.04,-0.04,0
KELT-10 b,KELT-10,1,1,0,4.16627390,0.00000630,-0.00000630,0,15.681,0.773,-0.549,0,215.80657,12.39537,-12.07754,0,1.21,0.05,-0.04,0,1.11,0.06,-0.06,0
Kepler-1003 b,Kepler-1003,1,1,0,3.55485691,0.00000671,-0.00000671,0,1.780,0.480,-0.220,0,3.82000,,,0,1.17,0.32,-0.15,0,1.11,0.13,-0.08,0
Kepler-1085 b,Kepler-1085,1,2,0,219.32175280,0.00089460,-0.00089460,0,7.220,1.770,-0.740,0,41.20000,,,0,1.14,0.31,-0.11,0,1.11,0.09,-0.06,0
Kepler-1103 b,Kepler-1103,1,1,0,19.79191978,0.00009543,-0.00009543,0,2.270,0.610,-0.270,0,5.77000,,,0,1.15,0.31,-0.13,0,1.11,0.10,-0.08,0
Kepler-1106 b,Kepler-1106,1,1,0,1.25275217,0.00000215,-0.00000215,0,1.650,0.490,-0.230,0,3.36000,,,0,1.17,0.34,-0.16,0,1.11,0.14,-0.09,0
Kepler-1119 b,Kepler-1119,1,1,0,8.32651530,0.00004777,-0.00004777,0,1.920,0.630,-0.300,0,4.35000,,,0,1.17,0.38,-0.18,0,1.11,0.14,-0.11,0
Kepler-1189 b,Kepler-1189,1,1,0,3.78858982,0.00002274,-0.00002274,0,1.770,0.520,-0.480,0,3.78000,,,0,1.16,0.34,-0.15,0,1.11,0.10,-0.08,0
Kepler-1278 b,Kepler-1278,1,1,0,3.23941344,0.00001696,-0.00001696,0,1.010,0.310,-0.120,0,1.01000,,,0,1.16,0.35,-0.13,0,1.11,0.11,-0.08,0
Kepler-1352 b,Kepler-1352,1,1,0,1.87788275,0.00000735,-0.00000735,0,0.890,0.250,-0.110,0,0.64000,,,0,1.16,0.33,-0.14,0,1.11,0.11,-0.08,0
Kepler-1403 b,Kepler-1403,1,1,0,5.19492202,0.00002801,-0.00002801,0,2.140,0.540,-0.260,0,5.22000,,,0,1.15,0.29,-0.13,0,1.11,0.10,-0.07,0
Kepler-1485 b,Kepler-1485,1,1,0,19.91577250,0.00012840,-0.00012840,0,1.470,0.240,-0.140,0,2.76000,,,0,1.12,0.07,-0.06,0,1.11,0.04,-0.04,0
Kepler-1557 b,Kepler-1557,1,1,0,3.74032496,0.00002165,-0.00002165,0,1.530,0.500,-0.210,0,2.96000,,,0,1.17,0.38,-0.15,0,1.11,0.14,-0.10,0
Kepler-1590 b,Kepler-1590,1,1,0,7.61760804,0.00004334,-0.00004334,0,1.140,0.340,-0.150,0,1.55000,,,0,1.16,0.34,-0.14,0,1.11,0.10,-0.07,0
Kepler-1673 b,Kepler-1673,1,1,0,33.78880000,,,0,2.936,,,0,8.93000,,,0,1.13,,,0,1.11,,,0
Kepler-1677 b,Kepler-1677,1,1,0,22.06400000,,,0,2.702,,,0,7.76000,,,0,1.25,,,0,1.11,,,0
Kepler-168 b,Kepler-168,1,2,0,4.42539100,0.00003300,-0.00003300,0,1.460,0.660,-0.660,0,2.73000,,,0,1.11,0.50,-0.50,0,1.11,0.07,-0.09,0
Kepler-168 c,Kepler-168,1,2,0,13.19324200,0.00004900,-0.00004900,0,2.690,1.210,-1.210,0,7.70000,,,0,1.11,0.50,-0.50,0,1.11,0.07,-0.09,0
Kepler-1691 b,Kepler-1691,1,1,0,3.84820000,,,0,1.835,,,0,4.02000,,,0,1.13,,,0,1.11,,,0
Kepler-1969 b,Kepler-1969,1,1,0,6.64752007,,,0,1.682,,,0,3.47000,,,0,1.01,0.32,-0.11,0,1.11,0.13,-0.16,0
Kepler-234 b,Kepler-234,1,2,0,2.71150600,0.00000600,-0.00000600,0,3.700,1.660,-1.660,0,13.20000,,,0,1.11,0.49,-0.49,0,1.11,0.08,-0.07,0
Kepler-234 c,Kepler-234,1,2,0,7.21205000,0.00002200,-0.00002200,0,3.510,1.560,-1.560,0,12.10000,,,0,1.11,0.49,-0.49,0,1.11,0.08,-0.07,0
Kepler-546 b,Kepler-546,1,1,0,4.14702026,0.00000088,-0.00000088,0,7.000,1.930,-0.770,0,39.10000,,,0,1.15,0.32,-0.13,0,1.11,0.11,-0.07,0
Kepler-557 b,Kepler-557,1,1,0,3.70598955,0.00000487,-0.00000487,0,2.670,0.800,-0.380,0,7.61000,,,0,1.16,0.35,-0.16,0,1.11,0.12,-0.09,0
Kepler-685 b,Kepler-685,1,1,0,1.62552220,0.00000015,-0.00000015,0,10.580,3.060,-1.190,0,78.80000,,,0,1.16,0.34,-0.13,0,1.11,0.11,-0.07,0
Kepler-690 b,Kepler-690,1,1,0,7.74809437,0.00000763,-0.00000763,0,5.950,1.830,-0.750,0,29.60000,,,0,1.16,0.36,-0.14,0,1.11,0.10,-0.06,0
Kepler-871 b,Kepler-871,1,1,0,22.04590180,0.00010720,-0.00010720,0,3.740,1.080,-0.550,0,13.50000,,,0,1.14,0.31,-0.13,0,1.11,0.09,-0.07,0
Kepler-908 b,Kepler-908,3,1,0,1.34059747,0.00000195,-0.00000195,0,1.220,0.100,-0.080,0,1.98000,,,0,1.12,0.08,-0.07,0,1.11,0.04,-0.04,0
Kepler-918 b,Kepler-918,1,1,0,4.85386933,0.00003676,-0.00003676,0,1.740,0.400,-0.210,0,3.68000,,,0,1.14,0.26,-0.12,0,1.11,0.10,-0.07,0
TOI-5398 b,TOI-5398,1,1,0,10.59092300,,,0,11.657,,,0,,,,,1.05,0.04,-0.04,0,1.11,0.12,-0.17,0
WASP-55 b,WASP-55,2,1,0,4.46563000,0.00000400,-0.00000400,0,14.908,1.457,-1.457,0,193.87630,41.31790,-41.31790,0,1.09,0.11,-0.11,0,1.11,0.35,-0.35,0
WASP-62 b,WASP-62,1,1,0,4.41195000,0.00000300,-0.00000300,0,14.796,0.897,-0.897,0,165.27160,25.42640,-25.42640,0,1.23,0.08,-0.08,0,1.11,0.25,-0.25,0
WASP-70 A b,WASP-70 A,2,1,0,3.71302030,0.00000470,-0.00000470,0,13.047,0.818,-1.143,0,187.51200,6.99200,-6.99200,0,1.22,0.06,-0.09,0,1.11,0.04,-0.04,0
WASP-83 b,WASP-83,1,1,0,4.97125200,0.00001500,-0.00001500,0,11.657,0.897,-0.560,0,95.34900,9.53490,-9.53490,0,1.05,0.06,-0.04,0,1.11,0.09,-0.09,0
HAT-P-26 b,HAT-P-26,1,1,0,4.23452000,0.00001500,-0.00001500,0,7.062,0.448,-0.448,0,22.24810,6.35660,-6.35660,0,0.87,0.05,-0.05,0,1.12,0.36,-0.36,0
HATS-23 b,HATS-23,1,1,0,2.16051560,0.00000450,-0.00000450,0,20.849,3.363,-4.484,0,467.21010,22.88376,-22.88376,0,1.20,0.06,-0.08,0,1.12,0.05,-0.05,0
HD 107148 b,HD 107148,2,2,0,48.05600000,0.05700000,-0.05700000,0,9.600,,,0,66.74100,11.44100,-11.44100,0,1.17,0.03,-0.03,0,1.12,,,0
HD 11506 b,HD 11506,1,3,0,1613.74017306,4.33629764,-4.52954341,0,12.800,,,0,1716.82279,463.72335,-272.06704,0,1.24,0.02,-0.02,0,1.12,0.15,-0.15,0
HD 11506 d,HD 11506,1,3,0,14723.57452498,2801.31727946,-2758.84505345,0,12.600,,,0,2446.83592,539.51056,-444.22444,0,1.24,0.02,-0.02,0,1.12,0.15,-0.15,0
HD 159243 b,HD 159243,1,2,0,12.62000000,0.00400000,-0.00400000,0,13.700,,,0,359.13000,15.89000,-15.89000,0,1.12,0.05,-0.05,0,1.12,0.03,-0.03,0
HD 159243 c,HD 159243,1,2,0,248.40000000,4.90000000,-4.90000000,0,13.400,,,0,603.90000,41.32000,-41.32000,0,1.12,0.05,-0.05,0,1.12,0.03,-0.03,0
HD 164509 b,HD 164509,2,1,0,280.17000000,0.82000000,-0.82000000,0,14.300,,,0,140.79869,26.37989,-26.37989,0,1.11,0.06,-0.06,0,1.12,0.19,-0.19,0
HD 222582 b,HD 222582,2,1,0,572.38000000,0.61000000,-0.61000000,0,12.600,,,0,2660.23710,127.13200,-127.13200,0,1.13,0.02,-0.02,0,1.12,0.06,-0.06,0
HD 23079 b,HD 23079,1,1,0,730.59998000,5.70000000,-5.70000000,0,13.200,,,0,829.53630,34.96130,-34.96130,0,1.07,0.01,-0.01,0,1.12,0.06,-0.06,0
HD 68402 b,HD 68402,1,1,0,1103.00000000,33.00000000,-33.00000000,0,13.100,,,0,975.73810,111.24050,-111.24050,0,1.02,0.05,-0.05,0,1.12,0.05,-0.05,0
Kepler-1056 b,Kepler-1056,1,1,0,27.49560600,0.00014570,-0.00014570,0,3.010,1.330,-0.600,0,9.32000,,,0,1.20,0.51,-0.21,0,1.12,0.20,-0.12,0
Kepler-1113 b,Kepler-1113,1,1,0,42.30049540,0.00020920,-0.00020920,0,2.810,1.130,-0.360,0,8.30000,,,0,1.17,0.47,-0.14,0,1.12,0.13,-0.07,0
Kepler-1547 b,Kepler-1547,1,1,0,0.69297968,0.00000149,-0.00000149,0,0.900,0.280,-0.120,0,0.66600,,,0,1.18,0.36,-0.14,0,1.12,0.10,-0.08,0
Kepler-1581 b,Kepler-1581,1,1,0,6.28385491,0.00004246,-0.00004246,0,0.800,0.140,-0.090,0,0.43700,,,0,1.23,0.20,-0.14,0,1.12,0.06,-0.04,0
Kepler-1632 b,Kepler-1632,1,1,0,448.30355800,0.00416400,-0.00416400,0,2.470,0.840,-0.350,0,6.66000,,,0,1.19,0.40,-0.17,0,1.12,0.14,-0.10,0
Kepler-1639 b,Kepler-1639,1,1,0,9.87848200,0.00217100,-0.00217100,0,2.580,0.790,-0.340,0,7.18000,,,0,1.18,0.34,-0.14,0,1.12,0.11,-0.08,0
Kepler-1641 b,Kepler-1641,1,2,0,19.67226600,0.00111000,-0.00111000,0,3.110,1.130,-0.580,0,9.85000,,,0,1.19,0.40,-0.19,0,1.12,0.16,-0.12,0
Kepler-1641 c,Kepler-1641,1,2,0,32.65721200,0.00309900,-0.00309900,0,2.950,0.980,-0.490,0,9.01000,,,0,1.19,0.40,-0.19,0,1.12,0.16,-0.12,0
Kepler-1700 b,Kepler-1700,1,1,0,234.23900000,,,0,2.901,,,0,8.76000,,,0,1.09,,,0,1.12,,,0
Kepler-175 b,Kepler-175,1,2,0,11.90351500,0.00004600,-0.00004600,0,2.560,1.280,-1.280,0,7.08000,,,0,1.01,0.50,-0.50,0,1.12,0.10,-0.07,0
Kepler-175 c,Kepler-175,1,2,0,34.03525700,0.00027900,-0.00027900,0,3.100,1.560,-1.560,0,9.80000,,,0,1.01,0.50,-0.50,0,1.12,0.10,-0.07,0
Kepler-1831 b,Kepler-1831,1,1,0,5.78387022,,,0,1.970,,,0,4.54000,,,0,1.01,0.30,-0.10,0,1.12,0.13,-0.15,0
Kepler-1960 b,Kepler-1960,1,1,0,2.29794002,,,0,1.307,,,0,2.26000,,,0,1.07,0.31,-0.13,0,1.12,0.15,-0.15,0
Kepler-385 b,Kepler-385,1,3,0,10.04368600,0.00012800,-0.00012800,0,2.730,1.380,-1.380,0,12.80000,11.40000,-6.80000,0,1.13,0.56,-0.56,0,1.12,0.11,-0.08,0
Kepler-385 c,Kepler-385,1,3,0,15.16316100,0.00026900,-0.00026900,0,3.040,1.560,-1.560,0,13.20000,16.80000,-9.00000,0,1.13,0.56,-0.56,0,1.12,0.11,-0.08,0
Kepler-998 b,Kepler-998,1,1,0,5.65377733,0.00001059,-0.00001059,0,2.320,0.610,-0.300,0,5.99000,,,0,1.18,0.31,-0.15,0,1.12,0.10,-0.08,0
TOI-837 b,TOI-837,1,1,0,8.32487620,0.00001570,-0.00001570,0,8.631,1.009,-1.009,0,381.39600,,,1,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0
CoRoT-14 b,CoRoT-14,1,1,0,1.51214000,0.00013000,-0.00013000,0,12.220,0.780,-0.780,0,2415.40000,190.70000,-190.70000,0,1.21,0.08,-0.08,0,1.13,0.09,-0.09,0
HAT-P-22 b,HAT-P-22,2,1,0,3.21222000,0.00000900,-0.00000900,0,12.890,2.130,-2.130,0,785.04010,101.70560,-101.70560,0,1.11,0.05,-0.05,0,1.13,0.22,-0.22,0
HATS-17 b,HATS-17,1,1,0,16.25461100,0.00007300,-0.00007300,0,8.709,0.628,-0.628,0,425.25654,20.65895,-20.65895,0,1.09,0.07,-0.05,0,1.13,0.03,-0.03,0
HD 109749 b,HD 109749,2,1,0,5.23989100,0.00009900,-0.00009900,0,11.100,,,0,85.81410,14.30235,-14.30235,0,1.22,0.09,-0.09,0,1.13,0.22,-0.22,0
HD 208487 b,HD 208487,1,1,0,130.08000000,0.51000000,-0.51000000,0,14.200,,,0,165.26500,26.06100,-26.06100,0,1.20,0.02,-0.01,0,1.13,,,0
HD 5278 b,HD 5278,1,2,0,14.33915600,0.00004900,-0.00004700,0,2.450,0.050,-0.050,0,7.80000,1.50000,-1.40000,0,1.19,0.02,-0.02,0,1.13,0.04,-0.04,0
HD 5278 c,HD 5278,1,2,0,40.87000000,0.18000000,-0.17000000,0,4.490,,,0,18.40000,1.80000,-1.90000,0,1.19,0.02,-0.02,0,1.13,0.04,-0.04,0
HD 8535 b,HD 8535,2,1,0,1313.00000000,28.00000000,-28.00000000,0,14.000,,,0,216.12440,22.24810,-12.71320,0,1.19,0.04,-0.04,0,1.13,,,0
Kepler-1093 b,Kepler-1093,1,2,0,25.08246260,0.00012110,-0.00012110,0,1.950,0.620,-0.250,0,4.46000,,,0,1.20,0.38,-0.15,0,1.13,0.14,-0.09,0
Kepler-1093 c,Kepler-1093,1,2,0,89.72229200,0.00108000,-0.00108000,0,1.960,0.720,-0.270,0,4.50000,,,0,1.20,0.38,-0.15,0,1.13,0.14,-0.09,0
Kepler-1165 b,Kepler-1165,1,2,0,9.47852200,0.00005909,-0.00005909,0,1.550,0.500,-0.190,0,3.02000,,,0,1.18,0.39,-0.14,0,1.13,0.12,-0.08,0
Kepler-1165 c,Kepler-1165,1,2,0,29.96870041,,,0,3.361,,,0,11.20000,,,0,1.08,0.34,-0.11,0,1.13,0.16,-0.16,0
Kepler-1225 b,Kepler-1225,1,1,0,7.01075434,0.00002753,-0.00002753,0,1.820,0.610,-0.240,0,3.97000,,,0,1.19,0.40,-0.15,0,1.13,0.14,-0.09,0
Kepler-1271 b,Kepler-1271,1,1,0,3.02559550,0.00001160,-0.00001160,0,1.480,0.230,-0.160,0,2.79000,,,0,1.23,0.18,-0.13,0,1.13,0.06,-0.06,0
Kepler-1398 b,Kepler-1398,1,2,0,2.78815679,0.00002021,-0.00002021,0,0.900,0.280,-0.120,0,0.66600,,,0,1.18,0.37,-0.14,0,1.13,0.12,-0.08,0
Kepler-1398 c,Kepler-1398,1,2,0,4.13827595,0.00002616,-0.00002616,0,1.030,0.370,-0.150,0,1.08000,,,0,1.18,0.37,-0.14,0,1.13,0.12,-0.08,0
Kepler-394 b,Kepler-394,1,3,0,8.00501300,0.00009000,-0.00009000,0,1.600,0.820,-0.820,0,3.19000,,,0,1.13,0.58,-0.58,0,1.13,0.13,-0.08,0
Kepler-394 c,Kepler-394,1,3,0,12.13068600,0.00018000,-0.00018000,0,1.660,0.860,-0.860,0,3.39000,,,0,1.13,0.58,-0.58,0,1.13,0.13,-0.08,0
Kepler-606 b,Kepler-606,1,1,0,24.31575992,0.00007998,-0.00007998,0,3.310,1.270,-0.510,0,11.00000,,,0,1.22,0.45,-0.18,0,1.13,0.17,-0.10,0
Kepler-645 b,Kepler-645,1,1,0,3.27582262,0.00000477,-0.00000477,0,2.100,0.630,-0.280,0,5.06000,,,0,1.21,0.36,-0.16,0,1.13,0.14,-0.09,0
Kepler-983 b,Kepler-983,1,1,0,60.08550820,0.00026110,-0.00026110,0,2.360,0.070,-0.180,0,6.17000,,,0,1.08,0.03,-0.03,0,1.13,0.03,-0.02,0
Qatar-5 b,Qatar-5,1,1,0,2.87923190,,,0,12.408,0.717,-0.717,0,1373.02560,57.20940,-57.20940,0,1.08,0.05,-0.05,0,1.13,0.06,-0.06,0
TOI-2046 b,TOI-2046,1,1,0,1.49718420,0.00000310,-0.00000330,0,16.141,1.233,-1.233,0,731.00534,88.99195,-88.99195,0,1.21,0.07,-0.07,0,1.13,0.19,-0.19,0
CoRoT-20 b,CoRoT-20,1,2,0,9.24285000,0.00030000,-0.00030000,0,9.416,0.448,-0.448,0,1366.66900,63.56600,-63.56600,0,1.02,0.05,-0.05,0,1.14,0.08,-0.08,0
HD 151450 b,HD 151450,1,2,0,21.89287913,0.00846431,-0.00539292,0,6.810,,,0,37.24604,7.03903,-6.89626,0,1.17,0.05,-0.04,0,1.14,0.16,-0.16,0
HD 151450 c,HD 151450,1,2,0,18144.76235720,5356.32955200,-4350.39093454,0,12.800,,,0,1634.10971,376.94366,-334.09041,0,1.17,0.05,-0.04,0,1.14,0.16,-0.16,0
K2-259 b,K2-259,1,1,0,15.48043000,0.00332000,-0.00392000,0,2.320,0.200,-0.170,0,5.99000,,,0,1.13,0.03,-0.02,0,1.14,0.03,-0.03,0
Kepler-1094 b,Kepler-1094,1,1,0,78.10002310,0.00063880,-0.00063880,0,3.180,1.200,-0.460,0,10.20000,,,0,1.21,0.46,-0.17,0,1.14,0.16,-0.09,0
Kepler-1213 b,Kepler-1213,1,1,0,5.34982412,0.00002659,-0.00002659,0,1.190,0.130,-0.100,0,1.81000,,,0,1.21,0.13,-0.09,0,1.14,0.04,-0.04,0
Kepler-1276 b,Kepler-1276,1,1,0,12.57200950,0.00010980,-0.00010980,0,1.190,0.200,-0.110,0,1.81000,,,0,1.21,0.14,-0.10,0,1.14,0.05,-0.05,0
Kepler-1346 b,Kepler-1346,1,1,0,3.40165668,0.00001161,-0.00001161,0,1.580,0.560,-0.210,0,3.12000,,,0,1.21,0.43,-0.15,0,1.14,0.15,-0.08,0
Kepler-1433 b,Kepler-1433,1,1,0,4.13592271,0.00002888,-0.00002888,0,1.560,0.450,-0.180,0,3.05000,,,0,1.19,0.33,-0.13,0,1.14,0.11,-0.07,0
Kepler-1508 b,Kepler-1508,1,1,0,20.70565040,0.00054990,-0.00054990,0,1.330,0.530,-0.260,0,2.33000,,,0,1.22,0.48,-0.23,0,1.14,0.22,-0.12,0
Kepler-1551 b,Kepler-1551,1,1,0,24.49736980,0.00020940,-0.00020940,0,2.660,0.910,-0.420,0,7.56000,,,0,1.22,0.42,-0.18,0,1.14,0.17,-0.09,0
Kepler-1607 b,Kepler-1607,1,1,0,13.64736760,0.00021020,-0.00021020,0,0.920,0.330,-0.140,0,0.72100,,,0,1.21,0.43,-0.18,0,1.14,0.14,-0.10,0
Kepler-1778 b,Kepler-1778,1,1,0,10.08740044,,,0,3.017,,,0,9.36000,,,0,1.09,0.31,-0.13,0,1.14,0.16,-0.16,0
Kepler-1824 b,Kepler-1824,1,1,0,95.61100006,,,0,2.381,,,0,6.26000,,,0,1.08,0.17,-0.06,0,1.14,0.06,-0.07,0
Kepler-193 b,Kepler-193,1,2,0,11.38848000,0.00005400,-0.00005400,0,2.390,1.080,-1.080,0,6.30000,,,0,1.15,0.52,-0.52,0,1.14,0.09,-0.09,0
Kepler-193 c,Kepler-193,1,2,0,50.69749400,0.00044600,-0.00044600,0,2.750,1.240,-1.240,0,8.00000,,,0,1.15,0.52,-0.52,0,1.14,0.09,-0.09,0
Kepler-359 b,Kepler-359,1,3,0,25.56322200,0.00020200,-0.00020200,0,3.530,1.640,-1.640,0,12.20000,,,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0
Kepler-359 c,Kepler-359,1,3,0,57.68802000,0.00054500,-0.00054500,0,4.300,2.000,-2.000,0,2.90000,2.40000,-1.90000,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0
Kepler-359 d,Kepler-359,1,3,0,77.09569100,0.00145300,-0.00145300,0,4.010,1.910,-1.910,0,2.70000,2.50000,-1.50000,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0
Kepler-394 d,Kepler-394,1,3,0,5.61358023,,,0,1.501,,,0,2.86000,,,0,1.10,0.37,-0.12,0,1.14,0.17,-0.15,0
Kepler-889 b,Kepler-889,1,1,0,3.74443900,0.00001366,-0.00001366,0,1.090,0.190,-0.130,0,1.32000,,,0,1.25,0.22,-0.14,0,1.14,0.07,-0.05,0
Kepler-924 b,Kepler-924,1,1,0,61.03701170,0.00033660,-0.00033660,0,3.070,1.110,-0.610,0,9.64000,,,0,1.23,0.45,-0.18,0,1.14,0.15,-0.09,0
NGC 2682 YBP 401 b,NGC 2682 YBP 401,1,1,0,4.08700000,0.00700000,-0.00700000,0,14.300,,,0,146.20180,15.89150,-15.89150,0,1.22,0.08,-0.03,0,1.14,0.02,-0.02,0
OGLE-TR-10 b,OGLE-TR-10,1,1,0,3.10127800,,,0,14.011,1.569,-1.345,0,197.04600,44.49400,-44.49400,0,1.17,0.13,,0,1.14,0.12,,0
OGLE-TR-182 b,OGLE-TR-182,1,1,0,3.97910000,0.00001000,-0.00001000,0,12.666,2.690,-0.897,0,320.99500,47.67200,-47.67200,0,1.14,0.23,,0,1.14,0.05,,0
TOI-1516 b,TOI-1516,1,1,0,2.05601400,0.00000200,-0.00000200,0,15.244,0.336,-0.336,0,1004.33777,38.13941,-38.13941,0,1.14,0.02,-0.02,0,1.14,0.06,-0.06,0
HAT-P-1 b,HAT-P-1,2,1,0,4.46529976,0.00000055,-0.00000055,0,14.785,0.213,-0.213,0,166.86075,6.03877,-6.03877,0,1.17,0.03,-0.03,0,1.15,0.05,-0.05,0
HD 152079 b,HD 152079,1,1,0,2918.92000000,37.87000000,-39.28000000,0,13.200,,,0,845.74563,14.62018,-14.62018,0,1.13,0.07,-0.07,0,1.15,0.03,-0.03,0
HD 80606 b,HD 80606,2,1,0,111.43670000,0.00040000,-0.00040000,0,11.994,0.336,-0.336,0,1392.09540,235.19420,-235.19420,0,1.04,0.02,-0.02,0,1.15,0.27,-0.27,0
HD 92788 b,HD 92788,1,2,0,325.80300000,0.03652500,-0.03652500,0,13.000,,,0,1195.04080,50.85280,-47.67450,0,1.14,0.02,-0.02,0,1.15,0.07,-0.07,0
HD 92788 c,HD 92788,1,2,0,11611.29750000,5055.06000000,-905.82000000,0,13.000,,,0,1166.43610,95.34900,-79.45750,0,1.14,0.02,-0.02,0,1.15,0.07,-0.07,0
K2-100 b,K2-100,1,1,0,1.67390350,0.00000040,-0.00000040,0,3.880,0.160,-0.160,0,21.80000,6.20000,-6.20000,0,1.24,0.05,-0.05,0,1.15,0.05,-0.05,0
Kepler-1201 b,Kepler-1201,1,1,0,15.18725932,0.00008158,-0.00008158,0,2.290,0.910,-0.430,0,5.86000,,,0,1.24,0.46,-0.19,0,1.15,0.17,-0.11,0
Kepler-1267 b,Kepler-1267,1,1,0,13.03139450,0.00011040,-0.00011040,0,3.010,0.950,-0.450,0,9.32000,,,0,1.20,0.37,-0.17,0,1.15,0.11,-0.11,0
Kepler-1422 b,Kepler-1422,1,1,0,18.60519420,0.00032460,-0.00032460,0,2.020,0.410,-0.270,0,4.74000,,,0,1.23,0.24,-0.15,0,1.15,0.09,-0.08,0
Kepler-144 b,Kepler-144,1,2,0,5.88527300,0.00002000,-0.00002000,0,1.330,0.260,-0.260,0,2.33000,,,0,1.24,0.24,-0.24,0,1.15,0.02,-0.02,0
Kepler-144 c,Kepler-144,1,2,0,10.10466500,0.00004300,-0.00004300,0,1.350,0.260,-0.260,0,2.39000,,,0,1.24,0.24,-0.24,0,1.15,0.02,-0.02,0
Kepler-1617 b,Kepler-1617,1,1,0,27.47855720,0.00050780,-0.00050780,0,1.200,0.370,-0.160,0,1.87000,,,0,1.22,0.38,-0.15,0,1.15,0.13,-0.08,0
Kepler-1620 b,Kepler-1620,1,1,0,101.95182900,0.00157200,-0.00157200,0,1.610,0.640,-0.270,0,3.22000,,,0,1.23,0.48,-0.18,0,1.15,0.16,-0.10,0
Kepler-1621 b,Kepler-1621,1,1,0,92.26371400,0.00238500,-0.00238500,0,2.160,0.800,-0.370,0,5.31000,,,0,1.24,0.46,-0.20,0,1.15,0.20,-0.11,0
Kepler-328 b,Kepler-328,1,2,0,34.92100000,,,0,2.300,0.960,-0.230,0,28.50000,12.90000,-12.30000,0,1.06,0.44,-0.11,0,1.15,0.22,-0.16,0
Kepler-328 c,Kepler-328,1,2,0,71.31200000,,,0,5.400,2.240,-0.540,0,39.40000,13.60000,-12.60000,0,1.06,0.44,-0.11,0,1.15,0.22,-0.16,0
Kepler-372 b,Kepler-372,1,3,0,6.84969200,0.00013400,-0.00013400,0,1.360,0.590,-0.590,0,2.42000,,,0,1.14,0.49,-0.49,0,1.15,0.08,-0.08,0
Kepler-372 d,Kepler-372,1,3,0,30.09256800,0.00068000,-0.00068000,0,1.690,0.730,-0.730,0,3.50000,,,0,1.14,0.49,-0.49,0,1.15,0.08,-0.08,0
Kepler-422 b,Kepler-422,1,1,0,7.89144830,0.00000050,-0.00000051,0,12.890,1.230,-1.230,0,136.66000,41.32000,-41.32000,0,1.24,0.12,-0.12,0,1.15,0.06,-0.06,0
Kepler-457 d,KOI-7892,1,3,0,10.69060040,,,0,2.985,,,0,9.19000,,,0,1.24,0.38,-0.21,0,1.15,0.19,-0.16,0
Kepler-502 b,Kepler-502,1,1,0,4.28686431,0.00000322,-0.00000322,0,4.770,1.460,-0.660,0,20.40000,,,0,1.22,0.37,-0.16,0,1.15,0.13,-0.09,0
Kepler-526 b,Kepler-526,1,1,0,5.45849832,0.00000907,-0.00000907,0,1.990,0.160,-0.170,0,4.62000,,,0,1.14,0.07,-0.06,0,1.15,0.04,-0.04,0
Kepler-620 b,Kepler-620,1,1,0,12.91375431,0.00004951,-0.00004951,0,3.320,1.220,-0.700,0,11.00000,,,0,1.22,0.45,-0.16,0,1.15,0.15,-0.08,0
Kepler-655 b,Kepler-655,1,1,0,46.40633580,0.00016510,-0.00016510,0,2.710,0.410,-0.270,0,7.80000,,,0,1.24,0.18,-0.12,0,1.15,0.06,-0.05,0
Kepler-669 b,Kepler-669,1,1,0,4.12554687,0.00000310,-0.00000310,0,4.830,1.280,-0.550,0,20.80000,,,0,1.20,0.32,-0.13,0,1.15,0.10,-0.07,0
Kepler-750 b,Kepler-750,1,2,0,9.42887179,0.00002438,-0.00002438,0,3.070,1.060,-0.400,0,9.64000,,,0,1.23,0.42,-0.16,0,1.15,0.14,-0.08,0
